class,l_a,l_wm_a,l_wm_av,l_m_a,l_m_av,r_a,r_wm_a,r_wm_av,r_m_a,r_m_av
ANGRY,-1.316985279321671,-1.3204846441745761,-1.3204800222910573,-1.1453671705155146,-1.1457731089523844,-1.5009026229381568,-1.5012934327125558,-1.5013261813857675,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.320962488651276,-1.3179056823253634,-1.3179061825975829,-1.1453671705155146,-1.1457731089523844,-1.5055773854255683,-1.4964481830596932,-1.496457281085317,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.3395571112632756,-1.3214770853519444,-1.3214864105614257,-1.1453671705155146,-1.1457731089523844,-1.5287246108055124,-1.504357564449311,-1.5043966476739814,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.3493003547191624,-1.3283783316612248,-1.328393101730582,-1.1453671705155146,-1.1457731089523844,-1.5400158762931833,-1.5167210698127753,-1.5167656436452064,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.3504428267478947,-1.3354496121406558,-1.3354646347620358,-1.1453671705155146,-1.1457731089523844,-1.5421506464481363,-1.5234742283821112,-1.5235373590621193,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.3527861237525944,-1.3426097810268405,-1.342620892389449,-1.1453671705155146,-1.1457731089523844,-1.5690672695636758,-1.5371071577072153,-1.5371868691502835,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.353595077991486,-1.3491362988948825,-1.349140330128716,-1.1453671705155146,-1.1457731089523844,-1.5865481793880472,-1.553301316499711,-1.5533705018619905,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.3649903237819676,-1.3542229413986209,-1.3542264323179956,-1.1453671705155146,-1.1457731089523844,-1.609353870153428,-1.5694271683692942,-1.569505509833223,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.370875328779221,-1.3585379362106327,-1.3585423316908658,-1.1453671705155146,-1.1457731089523844,-1.6023422181606302,-1.5818924367427836,-1.5819510693546355,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.3703045845031743,-1.3625102877616886,-1.3625138309340423,-1.1453671705155146,-1.1457731089523844,-1.5909171104431161,-1.5916457295417794,-1.5916662838622244,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.362993180751801,-1.3645516991615299,-1.3645532319260865,-1.1453671705155146,-1.1457731089523844,-1.5848902165889749,-1.5948103189468392,-1.5948097204330782,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.3556706905364995,-1.3649668216705326,-1.3649673332717764,-1.1453671705155146,-1.1457731089523844,-1.5279178619384775,-1.5830842554569253,-1.5831118428651068,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.3492377996444707,-1.3618163168430333,-1.3618179593184045,-1.1453671705155146,-1.1457731089523844,-1.4817188382148752,-1.5575572490692147,-1.5576579861466995,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.3254924118518834,-1.3527397334575657,-1.3527414540788325,-1.1453671705155146,-1.1457731089523844,-1.5273386240005502,-1.5425565302371989,-1.5426486093912024,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.3164956271648411,-1.341977941989899,-1.3419772333851105,-1.1453671705155146,-1.1457731089523844,-1.5308014452457437,-1.5305333971977242,-1.5305958067856418,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.3280813395977025,-1.3349955737590793,-1.3349923215775077,-1.1453671705155146,-1.1457731089523844,-1.5582484304904947,-1.5252050399780281,-1.5252405248443943,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.3173126876354222,-1.327323973178864,-1.3273203234640272,-1.1453671705155146,-1.1457731089523844,-1.5555286407470712,-1.530727195739747,-1.530781460948449,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.3225765228271489,-1.3219917178153995,-1.3219913377113794,-1.1453671705155146,-1.1457731089523844,-1.4888932406902318,-1.5321620762348183,-1.5321420255122895,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.2950277924537663,-1.315898793935776,-1.3158952443470842,-1.1453671705155146,-1.1457731089523844,-1.3434591889381413,-1.4953861892223366,-1.495261727531237,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.267174899578095,-1.3060346484184269,-1.30602392313313,-1.1453671705155146,-1.1457731089523844,-1.3189565837383275,-1.453017216920853,-1.452811568894903,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.2353108823299412,-1.2874805569648746,-1.2874649659168849,-1.1453671705155146,-1.1457731089523844,-0.41508954763412526,-1.2243854403495793,-1.2236112804212602,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.163449764251709,-1.256707972288132,-1.2566824467555813,-1.1453671705155146,-1.1457731089523844,-0.04305506497621564,-0.9218907251954084,-0.9206495370157126,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.0769341886043549,-1.2075795054435734,-1.2075451585042578,-1.1453671705155146,-1.1457731089523844,-0.03713361173868207,-0.6315387994050984,-0.6302104951437372,-0.9010060444474223,-0.8913913836329923
ANGRY,-0.9886840879917146,-1.146310764551163,-1.146269254331552,-1.1453671705155146,-1.1457731089523844,0.21029854938387849,-0.32078725174069433,-0.3196893300268097,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.0354429334402084,-1.0999643713235856,-1.0999331442932905,-1.1453671705155146,-1.1457731089523844,0.3833817616105078,0.019680417329072664,0.02022296758912585,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.0253652930259705,-1.0579752534627915,-1.0579596445522566,-1.1453671705155146,-1.1457731089523844,0.4119638204574583,0.18509109094738938,0.18544035870869374,-0.9010060444474223,-0.8913913836329923
ANGRY,-0.9808340817689897,-1.0214521169662476,-1.021445787058275,-1.1453671705155146,-1.1457731089523844,0.4468024894595144,0.28306260183453535,0.28334161396455676,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.0120677947998047,-1.0084788382053376,-1.008478724614792,-1.1453671705155146,-1.1457731089523844,0.36243209242820723,0.3629757426679132,0.3630569923601647,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.0066998302936554,-1.0120819866657258,-1.0120798645723026,-1.1453671705155146,-1.1457731089523844,0.3663657009601591,0.39418917298316936,0.39417615439919873,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.010866403579712,-1.0071666806936264,-1.0071662565002832,-1.1453671705155146,-1.1457731089523844,0.40295934677124,0.3981046900153158,0.3980883315078506,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.0117847621440887,-1.00445057451725,-1.0044508617424275,-1.1453671705155146,-1.1457731089523844,0.37696117162704446,0.391104160249233,0.39108916093126256,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.0206520855426788,-1.012414175271988,-1.0124132942234747,-1.1453671705155146,-1.1457731089523844,0.4104493409395216,0.38383353054523445,0.38384509247130943,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.0241053104400635,-1.0148216784000397,-1.0148192648943113,-1.1453671705155146,-1.1457731089523844,0.3822951316833494,0.3878061383962629,0.3878104497025061,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.0525984168052673,-1.0240013957023621,-1.0239949776149713,-1.1453671705155146,-1.1457731089523844,0.41901168227195723,0.39833533465862253,0.39833655218324554,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.0719769299030304,-1.0362235009670258,-1.0362125103660489,-1.1453671705155146,-1.1457731089523844,0.38239547610282887,0.3942225605249403,0.39422401779456373,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.0679583251476288,-1.0474582135677337,-1.0474501029949563,-1.1453671705155146,-1.1457731089523844,0.37607157230377186,0.39404464066028577,0.39404303472378693,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.086775302886963,-1.0606828570365905,-1.060676493525598,-1.1453671705155146,-1.1457731089523844,0.3669351637363432,0.3853418052196501,0.38533992052798105,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.0839163661003113,-1.0726450681686401,-1.0726419278640886,-1.1453671705155146,-1.1457731089523844,0.3771065771579741,0.384304094314575,0.38430160479739106,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.1393767595291138,-1.0900007367134095,-1.0899945871292411,-1.1453671705155146,-1.1457731089523844,0.36368517577648146,0.37323879301547985,0.3732382584437053,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.1244434714317322,-1.1004940450191498,-1.1004858458267215,-1.1453671705155146,-1.1457731089523844,0.3690605461597441,0.37057180702686293,0.3705720406816657,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.1004995703697205,-1.1070022940635682,-1.1069986228904478,-1.1453671705155146,-1.1457731089523844,0.40489086508750904,0.37633566558361037,0.3763354478520486,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.098399966955185,-1.1093272268772125,-1.1093264091875183,-1.1453671705155146,-1.1457731089523844,0.4151559472084044,0.38597982227802263,0.3859801585544521,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.0968132615089417,-1.1119066059589386,-1.111909978459631,-1.1453671705155146,-1.1457731089523844,0.40324181318283064,0.3912068694829939,0.3912077515515554,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.0886902213096619,-1.1017692983150482,-1.10177137854957,-1.1453671705155146,-1.1457731089523844,0.41017358005046833,0.40050455033779125,0.40050568515345697,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.0803956389427185,-1.0929597318172455,-1.0929614154570313,-1.1453671705155146,-1.1457731089523844,0.42974810302257527,0.41264206171035755,0.4126411289155334,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.100131779909134,-1.092886173725128,-1.092886656041614,-1.1453671705155146,-1.1457731089523844,0.41620352864265425,0.4149045944213866,0.4149036855604519,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.1259093880653381,-1.0983880579471588,-1.0983890153132296,-1.1453671705155146,-1.1457731089523844,0.12221604213118525,0.35631661340594273,0.3563001600008259,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.1095232963562016,-1.1009300649166107,-1.10093169937742,-1.1453671705155146,-1.1457731089523844,-0.5056714117527012,0.17453396841883637,0.17442147784035092,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.059500932693482,-1.0950922071933746,-1.0950925885510276,-1.1453671705155146,-1.1457731089523844,-0.7236461043357854,-0.05222996845841434,-0.05237176300138708,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.0721404552459721,-1.0934411704540257,-1.0934416685113275,-1.1453671705155146,-1.1457731089523844,-0.9799804091453557,-0.33417567089200056,-0.33420472436742205,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.0537536740303044,-1.0841655492782596,-1.0841679140761824,-1.1453671705155146,-1.1457731089523844,-1.1188494265079503,-0.6411862619221215,-0.6411527344703566,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.1482596993446355,-1.088635611534119,-1.088637548042708,-1.1453671705155146,-1.1457731089523844,-1.3265974521636967,-0.9309489607810978,-0.9309397741262898,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.1639246642589574,-1.0995158851146702,-1.0995199606360473,-1.1453671705155146,-1.1457731089523844,-1.3333501219749455,-1.0964847028255467,-1.0965432950096616,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.1482052803039555,-1.1172567546367649,-1.1172606129182392,-1.1453671705155146,-1.1457731089523844,-1.4057350456714635,-1.2329024910926822,-1.2329764744492253,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.1473186612129216,-1.1322923958301547,-1.1322942549393433,-1.1453671705155146,-1.1457731089523844,-1.3273838460445408,-1.3023831784725193,-1.3024095098042896,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.2043842971324925,-1.1624185204505924,-1.1624172408321478,-1.1453671705155146,-1.1457731089523844,-1.2992685139179234,-1.338466995954514,-1.3384719219139887,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.2620349228382115,-1.1851735651493076,-1.1851679040859602,-1.1453671705155146,-1.1457731089523844,-1.3496023118495946,-1.3430679678916935,-1.3430714261671601,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.2728500068187718,-1.2069586336612705,-1.2069560385296318,-1.1453671705155146,-1.1457731089523844,-1.3389701843261723,-1.3441919803619389,-1.3441969871314732,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.2060607075691228,-1.2185297191143039,-1.2185327991674186,-1.1453671705155146,-1.1457731089523844,-1.2638987302780156,-1.3158247172832493,-1.315849324194829,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.1403965502977376,-1.217145296931267,-1.2172227864008454,-1.1453671705155146,-1.1457731089523844,-1.204426914453507,-1.2912333309650426,-1.2913588783813077,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.1182371079921727,-1.199915859103203,-1.2000665648927673,-1.1453671705155146,-1.1457731089523844,-1.2614673078060155,-1.283673089742661,-1.283819392830791,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.075878500938416,-1.1626845747232442,-1.1629076266497986,-1.1453671705155146,-1.1457731089523844,-1.2548104524612431,-1.2647147178649907,-1.2648229477303314,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.0267416536808018,-1.11346290409565,-1.1136915592833985,-1.1453671705155146,-1.1457731089523844,-1.210915565490723,-1.2391037940979008,-1.2391711554849398,-0.9010060444474223,-0.8913913836329923
ANGRY,-0.9225006103515628,-1.056750884652138,-1.0570351676931518,-1.1453671705155146,-1.1457731089523844,-1.1470288038253789,-1.2157298088073734,-1.2159068500089527,-0.9010060444474223,-0.8913913836329923
ANGRY,-0.8382727056741718,-0.996326115727425,-0.9966643779528337,-1.1453671705155146,-1.1457731089523844,-1.0824921429157262,-1.1913428544998172,-1.1917105717246732,-0.9010060444474223,-0.8913913836329923
ANGRY,-0.8352853506803516,-0.9397357642650608,-0.9399573937514294,-1.1453671705155146,-1.1457731089523844,-1.0730847120285039,-1.1536663353443148,-1.1539294216164162,-0.9010060444474223,-0.8913913836329923
ANGRY,-0.8443644195795063,-0.8934329479932789,-0.8935243052926026,-1.1453671705155146,-1.1457731089523844,-1.0295612215995793,-1.108616489171982,-1.108749106461946,-0.9010060444474223,-0.8913913836329923
ANGRY,-0.8284378945827487,-0.8537721961736683,-0.8537852509165412,-1.1453671705155146,-1.1457731089523844,-0.9786353409290317,-1.062160444259644,-1.0622479900973605,-0.9010060444474223,-0.8913913836329923
ANGRY,-0.8279640972614292,-0.8348648935556415,-0.8348633364906153,-1.1453671705155146,-1.1457731089523844,-0.9812865257263187,-1.029011988639832,-1.0290686480170956,-0.9010060444474223,-0.8913913836329923
ANGRY,-0.9134338498115543,-0.849897122383118,-0.8499323727873611,-1.1453671705155146,-1.1457731089523844,-1.0593630671501164,-1.02438617348671,-1.024432615181105,-0.9010060444474223,-0.8913913836329923
ANGRY,-0.9575859308242801,-0.8743572384119037,-0.8744524007294927,-1.1453671705155146,-1.1457731089523844,-1.1057446897029881,-1.0309181690216067,-1.0310061425236245,-0.9010060444474223,-0.8913913836329923
ANGRY,-0.91349470615387,-0.8881832957267765,-0.8882813683035407,-1.1453671705155146,-1.1457731089523844,-1.0675564706325535,-1.0385172188282017,-1.0386254907190513,-0.9010060444474223,-0.8913913836329923
ANGRY,-0.912248253822327,-0.9049453675746921,-0.9049995698340216,-1.1453671705155146,-1.1457731089523844,-1.054468303918839,-1.053683811426163,-1.0537434092099938,-0.9010060444474223,-0.8913913836329923
ANGRY,-0.9468305408954624,-0.9287186563014987,-0.9287219564832204,-1.1453671705155146,-1.1457731089523844,-1.0694725215435033,-1.0713210105896,-1.0713188687573487,-0.9010060444474223,-0.8913913836329923
ANGRY,-0.9571095705032352,-0.937453800439835,-0.9374413584072983,-1.1453671705155146,-1.1457731089523844,-1.060711413621903,-1.0715906798839572,-1.0716385453250978,-0.9010060444474223,-0.8913913836329923
ANGRY,-0.9677065014839176,-0.9394779145717624,-0.9394540580284526,-1.1453671705155146,-1.1457731089523844,-1.0809054374694829,-1.0666228294372562,-1.0665571246064747,-0.9010060444474223,-0.8913913836329923
ANGRY,-0.9619670212268833,-0.9491723775863651,-0.9491379454582245,-1.1453671705155146,-1.1457731089523844,-1.0853549540042882,-1.0701825261116031,-1.070036611380852,-0.9010060444474223,-0.8913913836329923
ANGRY,-0.9617129564285282,-0.9590653181076053,-0.959050860109245,-1.1453671705155146,-1.1457731089523844,-1.0973115861415867,-1.0787511825561527,-1.0786162764673333,-0.9010060444474223,-0.8913913836329923
ANGRY,-0.9576658904552463,-0.9612323880195621,-0.9612354684145963,-1.1453671705155146,-1.1457731089523844,-1.072646260261536,-1.0793859302997593,-1.0793421744332077,-0.9010060444474223,-0.8913913836329923
ANGRY,-0.9882620275020603,-0.9674628794193272,-0.9674478826116787,-1.1453671705155146,-1.1457731089523844,-1.1215062439441685,-1.0915448963642125,-1.091447542085239,-0.9010060444474223,-0.8913913836329923
ANGRY,-0.984109848737717,-0.9707435488700871,-0.9707083354486176,-1.1453671705155146,-1.1457731089523844,-1.096658825874329,-1.0946955740451816,-1.0946295968244195,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.0313638448715214,-0.9846229135990147,-0.9845192067712991,-1.1453671705155146,-1.1457731089523844,-1.1482114493846898,-1.107266873121262,-1.1070585868488374,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.025625050067902,-0.9974053323268894,-0.997289412148915,-1.1453671705155146,-1.1457731089523844,-1.134914875030518,-1.1147875308990483,-1.1145413124971784,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.0295315086841588,-1.011778455972672,-1.0117083779858267,-1.1453671705155146,-1.1457731089523844,-1.1529885530471806,-1.1308559894561772,-1.1307253999468547,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.033588290214539,-1.0208437085151676,-1.0208048927847626,-1.1453671705155146,-1.1457731089523844,-1.1458200812339787,-1.1357187569141391,-1.1356042168469604,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.062541544437409,-1.036530047655106,-1.0365037951821632,-1.1453671705155146,-1.1457731089523844,-1.1506744623184209,-1.1465218842029574,-1.1465222918449205,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.0944986939430241,-1.0491570174694065,-1.049013609977052,-1.1453671705155146,-1.1457731089523844,-1.1560212671756749,-1.1480838477611546,-1.1480671709764905,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.1577315032482152,-1.075578308105469,-1.075102917799906,-1.1453671705155146,-1.1457731089523844,-1.2082724571228032,-1.1627553641796116,-1.1626036204462635,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.2091830968856816,-1.1115086257457736,-1.1109095991042586,-1.1453671705155146,-1.1457731089523844,-1.3225494325160985,-1.196667540073395,-1.1964229806657782,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.2505366206169133,-1.1548982918262485,-1.1544531683902715,-1.1453671705155146,-1.1457731089523844,-1.3312951326370244,-1.2337625503540042,-1.2337930864123565,-0.9010060444474223,-0.8913913836329923
ANGRY,-1.2008425593376164,-1.18255849480629,-1.18242770065211,-1.1453671705155146,-1.1457731089523844,-1.2651570141315465,-1.2566590607166295,-1.2568087562922703,-0.9010060444474223,-0.8913913836329923
